150327218,9016,2013,1,28,13,0,0
201700328,2009,2013,1,28,15,30,30
132629844,7014,2013,1,28,16,15,15
150753519,4037,2013,1,28,16,45,45
164944516,2016,2013,1,29,9,0,0
137018754,1037,2013,1,29,12,0,0
128628308,3006,2013,1,29,14,0,0
164974091,3040,2013,1,29,14,45,45
181983494,5020,2013,1,30,9,30,30
158114990,2024,2013,1,30,12,0,0
216764793,7029,2013,1,30,12,15,15
179344684,5044,2013,1,30,14,0,0
202033295,5022,2013,1,30,15,30,30
164944516,7042,2013,2,1,9,0,0
158114990,6033,2013,2,1,9,15,15
179344684,2014,2013,2,1,9,30,30
222198052,2008,2013,2,1,10,30,30
114706050,6027,2013,2,1,11,15,15
196894778,6030,2013,2,1,11,30,30
166578967,6016,2013,2,1,12,15,15
117052302,2040,2013,2,1,12,15,15
216764793,5032,2013,2,1,13,15,15
190606878,3016,2013,2,1,13,30,30
258833491,1026,2013,2,1,14,15,15
149760272,4036,2013,2,1,15,0,0
196993261,2019,2013,2,1,15,30,30
179344684,5049,2013,2,1,16,15,15
194814084,2008,2013,2,2,11,0,0
233305319,5018,2013,2,2,13,15,15
127634460,3023,2013,2,2,14,15,15
170170977,3035,2013,2,3,9,15,15
199777500,4024,2013,2,3,10,30,30
128730501,4035,2013,2,3,11,15,15
189432381,4020,2013,2,3,13,30,30
111846617,5021,2013,2,4,9,0,0
148482635,2043,2013,2,4,11,0,0
269364439,1034,2013,2,4,12,0,0
132629844,5030,2013,2,4,14,15,15
118046268,3013,2013,2,4,15,0,0
201901625,2035,2013,2,5,9,30,30
205584306,6027,2013,2,5,10,30,30
164974091,5030,2013,2,5,12,0,0
233305319,5047,2013,2,5,14,30,30
199829853,4042,2013,2,6,10,0,0
190606878,7005,2013,2,6,10,15,15
168095106,6020,2013,2,6,11,30,30
124284108,6040,2013,2,6,12,0,0
188257861,4007,2013,2,6,12,30,30
148848184,6004,2013,2,6,13,0,0
201700328,3031,2013,2,6,14,15,15
153631899,3036,2013,2,6,16,0,0
220329419,9129,2013,2,7,11,30,30
181558190,6032,2013,2,7,11,45,45
128628308,3016,2013,2,7,13,30,30
252173066,5037,2013,2,7,14,15,15
204823145,2037,2013,2,7,16,15,15
148848184,2028,2013,2,8,14,0,0
205584306,6009,2013,2,8,14,30,30
105415600,2041,2013,2,9,9,30,30
205094180,4014,2013,2,9,11,0,0
160920434,1019,2013,2,9,13,15,15
153631899,3011,2013,2,9,14,30,30
197113087,4025,2013,2,9,14,30,30
168095106,7041,2013,2,9,15,0,0
204823145,3045,2013,2,9,16,0,0
120472619,3047,2013,2,9,16,15,15
127634460,6001,2013,2,9,16,15,15
101230664,6030,2013,2,10,9,15,15
188828788,6024,2013,2,10,10,15,15
125097786,1049,2013,2,10,12,30,30
222518103,9129,2013,2,10,13,0,0
204583098,1050,2013,2,10,13,15,15
275486184,2041,2013,2,10,15,30,30
129731617,2017,2013,2,10,15,30,30
146561643,7005,2013,2,11,9,30,30
256627959,2044,2013,2,11,11,0,0
276822641,1027,2013,2,11,14,0,0
199777500,5039,2013,2,11,14,30,30
146591224,2043,2013,2,11,16,30,30
195448731,4041,2013,2,12,9,30,30
223128171,1047,2013,2,12,11,30,30
251040712,4048,2013,2,12,12,0,0
150753519,1046,2013,2,12,12,15,15
175371881,5009,2013,2,12,12,30,30
123559456,2034,2013,2,12,13,0,0
159482933,7034,2013,2,12,14,0,0
222903953,5033,2013,2,12,14,30,30
231943881,3049,2013,2,12,15,0,0
194253333,2049,2013,2,12,15,0,0
134090195,1011,2013,2,12,16,30,30
213334607,4006,2013,2,13,12,0,0
156514400,4007,2013,2,13,16,15,15
253000610,4035,2013,2,13,16,30,30
148482635,6010,2013,2,14,11,0,0
118588800,5032,2013,2,14,12,45,45
204823145,4048,2013,2,14,13,0,0
175708452,8009,2013,2,14,14,30,30
181558190,1045,2013,2,15,9,0,0
192388401,1018,2013,2,15,11,0,0
163623112,7034,2013,2,15,11,45,45
119087707,6013,2013,2,15,12,15,15
212271555,6042,2013,2,15,13,15,15
142756628,3021,2013,2,15,16,15,15
121674339,1032,2013,2,16,9,0,0
233305319,7015,2013,2,16,10,0,0
202763439,1028,2013,2,16,11,15,15
209208325,3029,2013,2,16,14,30,30
143620754,2017,2013,2,16,16,0,0
202494543,1037,2013,2,16,16,45,45
159483387,3048,2013,2,17,9,15,15
201785870,2035,2013,2,17,13,15,15
192388401,2009,2013,2,17,14,30,30
175371881,1024,2013,2,17,14,30,30
220329419,1021,2013,2,17,16,0,0
121674339,6042,2013,2,17,16,30,30
276822641,2022,2013,2,18,9,0,0
212271555,1010,2013,2,18,10,30,30
209208325,3004,2013,2,18,12,30,30
101230664,3033,2013,2,18,14,0,0
185699863,9209,2013,2,18,16,15,15
261503103,5016,2013,2,18,16,15,15
252173066,8012,2013,2,19,10,30,30
183118057,5014,2013,2,19,11,15,15
240319699,5006,2013,2,19,13,45,45
121674339,7047,2013,2,19,14,30,30
243208677,2016,2013,2,19,14,30,30
209208325,7037,2013,2,19,16,15,15
249959062,1032,2013,2,20,10,15,15
186921691,1014,2013,2,21,10,30,30
124284108,5039,2013,2,21,11,30,30
124284108,9016,2013,2,21,15,15,15
172683599,2031,2013,2,21,16,0,0
188119540,4009,2013,2,21,16,45,45
114625808,1030,2013,2,22,9,0,0
197643060,2026,2013,2,22,12,15,15
164974091,4049,2013,2,22,15,45,45
188828788,4042,2013,2,23,9,15,15
262760525,2025,2013,2,23,11,15,15
148482627,9009,2013,2,23,14,15,15
252173066,4018,2013,2,23,15,30,30
192388401,6049,2013,2,23,16,0,0
156311119,6039,2013,2,23,16,0,0
250239531,9016,2013,2,24,11,30,30
155486268,7037,2013,2,24,12,15,15
196860466,1047,2013,2,24,12,30,30
209208325,2050,2013,2,24,13,0,0
261503103,6044,2013,2,24,13,30,30
164944516,1027,2013,2,24,16,0,0
136641393,5033,2013,2,25,9,15,15
114625808,3037,2013,2,25,12,30,30
128730501,8010,2013,2,25,13,30,30
159438276,3020,2013,2,25,13,30,30
128730501,2026,2013,2,26,10,0,0
188617817,6005,2013,2,26,11,30,30
148482635,4036,2013,2,26,12,15,15
100673392,3003,2013,2,26,12,30,30
189804769,3049,2013,2,26,12,30,30
148482627,3046,2013,2,26,13,15,15
190606878,4012,2013,2,26,15,15,15
124049702,1010,2013,2,26,16,0,0
195448731,4050,2013,2,27,9,0,0
189432381,4021,2013,2,27,10,0,0
251040712,4008,2013,2,27,14,45,45
154916935,3026,2013,2,28,10,15,15
243208677,5033,2013,2,28,10,30,30
172683599,6005,2013,2,28,11,30,30
201381150,9032,2013,2,28,12,0,0
150993897,2004,2013,2,28,14,15,15
188402497,3036,2013,2,28,15,15,15
204896665,4025,2013,2,28,15,30,30
213334607,2005,2013,2,28,16,15,15
150753519,3010,2013,3,1,12,0,0
194814084,5047,2013,3,1,15,30,30
117052302,3045,2013,3,1,15,30,30
105415600,5034,2013,3,2,9,0,0
150327218,4013,2013,3,2,11,0,0
105415600,2017,2013,3,2,12,0,0
204896665,4023,2013,3,2,13,45,45
256627959,9009,2013,3,2,15,15,15
209722649,9450,2013,3,3,9,30,30
197469663,4011,2013,3,3,14,0,0
149760272,7038,2013,3,3,14,30,30
209217316,8016,2013,3,4,9,0,0
208558012,1037,2013,3,4,11,0,0
240319699,8014,2013,3,4,11,45,45
111846617,3020,2013,3,4,12,30,30
141131420,5024,2013,3,4,14,15,15
128730501,2007,2013,3,5,10,15,15
148501648,7029,2013,3,5,10,15,15
121674339,4035,2013,3,5,10,30,30
172683599,7038,2013,3,5,11,15,15
246537612,6012,2013,3,5,14,15,15
188828788,3012,2013,3,6,9,30,30
215809777,5024,2013,3,6,10,0,0
133487636,1012,2013,3,6,11,15,15
150327218,5020,2013,3,6,11,30,30
180347845,7034,2013,3,6,14,15,15
252173066,5040,2013,3,6,14,30,30
196993261,3016,2013,3,6,16,30,30
270308873,7009,2013,3,7,9,0,0
201381150,1038,2013,3,7,10,0,0
128730501,7008,2013,3,7,10,30,30
154916935,2010,2013,3,7,11,0,0
145244628,5010,2013,3,7,11,0,0
202494543,1014,2013,3,7,12,0,0
189804769,3011,2013,3,7,14,30,30
129731617,1005,2013,3,7,15,15,15
141710500,5024,2013,3,7,16,15,15
129731617,1020,2013,3,8,11,30,30
159613035,1004,2013,3,8,13,30,30
155117556,3005,2013,3,8,16,0,0
153561149,6014,2013,3,9,9,0,0
218452276,4036,2013,3,9,10,0,0
129731617,5048,2013,3,9,10,30,30
120472619,5047,2013,3,9,14,30,30
120472619,1050,2013,3,10,9,15,15
157409120,5044,2013,3,10,10,15,15
251040712,5048,2013,3,10,10,30,30
201901625,6008,2013,3,10,12,45,45
155117556,4019,2013,3,10,15,0,0
134511077,2003,2013,3,11,10,0,0
175371881,3001,2013,3,11,14,15,15
204583098,3035,2013,3,11,14,30,30
159613035,1035,2013,3,11,15,15,15
204896665,5029,2013,3,11,16,45,45
256627959,1002,2013,3,11,16,45,45
110749448,5012,2013,3,12,9,15,15
161688780,5007,2013,3,12,11,15,15
223128171,8050,2013,3,12,12,30,30
114714711,2003,2013,3,12,15,0,0
124284108,2030,2013,3,12,15,15,15
201785870,5001,2013,3,13,13,15,15
249959062,6012,2013,3,13,13,30,30
221602372,6023,2013,3,13,15,0,0
222198052,2014,2013,3,13,16,45,45
159482933,9029,2013,3,14,9,30,30
202033295,7050,2013,3,14,10,15,15
197113087,3031,2013,3,14,10,15,15
155486268,2029,2013,3,14,12,0,0
255057733,7015,2013,3,14,12,30,30
134090195,5042,2013,3,14,13,15,15
163623112,4014,2013,3,14,15,0,0
136641393,3029,2013,3,14,16,30,30
209217421,1050,2013,3,15,10,30,30
222518103,2019,2013,3,15,10,45,45
209601744,1026,2013,3,15,11,15,15
179344684,5003,2013,3,16,9,0,0
222779314,5005,2013,3,16,12,15,15
249280264,6009,2013,3,16,16,0,0
250239531,1005,2013,3,17,9,15,15
113924925,3043,2013,3,17,11,30,30
153218789,2007,2013,3,17,11,30,30
188617817,1033,2013,3,17,12,15,15
142495654,1009,2013,3,17,15,15,15
110749448,4004,2013,3,17,16,45,45
138967857,5043,2013,3,18,9,0,0
164575448,5006,2013,3,18,9,0,0
221602372,5031,2013,3,18,10,30,30
137018754,3034,2013,3,18,12,15,15
261503103,3041,2013,3,18,12,15,15
240319699,6037,2013,3,18,12,30,30
218452276,6049,2013,3,18,13,0,0
181983494,5033,2013,3,18,15,15,15
161533132,3050,2013,3,18,16,30,30
197113087,4032,2013,3,19,9,15,15
226994546,3037,2013,3,19,10,30,30
196894778,4007,2013,3,19,11,0,0
181983494,2045,2013,3,19,13,30,30
114714711,9029,2013,3,19,14,0,0
188257861,3021,2013,3,19,14,0,0
129731617,6043,2013,3,19,14,15,15
128730501,6042,2013,3,19,14,30,30
208558012,5048,2013,3,19,15,15,15
141710500,3030,2013,3,19,16,45,45
189432381,9032,2013,3,20,11,0,0
153561149,2016,2013,3,20,12,0,0
231943881,2025,2013,3,20,14,0,0
199829853,6043,2013,3,20,14,15,15
204896665,6020,2013,3,20,15,30,30
209895071,1027,2013,3,21,11,30,30
218452276,6043,2013,3,21,16,30,30
255311931,4004,2013,3,22,10,0,0
278542786,2035,2013,3,22,12,30,30
164974091,2036,2013,3,23,9,45,45
204439833,5028,2013,3,23,10,30,30
102503648,1006,2013,3,23,11,0,0
249959062,2015,2013,3,23,13,15,15
110749448,3016,2013,3,23,13,30,30
146893689,7047,2013,3,23,14,0,0
175371881,6044,2013,3,23,15,0,0
159411181,9350,2013,3,23,16,0,0
270308873,2024,2013,3,24,11,0,0
140770070,6003,2013,3,24,13,45,45
158114990,9350,2013,3,25,10,45,45
211385948,4038,2013,3,25,13,0,0
108982017,1041,2013,3,25,13,30,30
212271555,4035,2013,3,25,15,30,30
141862645,2039,2013,3,25,15,30,30
183152670,2028,2013,3,25,16,45,45
119941767,4040,2013,3,26,9,30,30
188257861,5019,2013,3,26,10,30,30
155117556,2047,2013,3,26,13,0,0
102439672,3050,2013,3,26,16,30,30
146561643,3003,2013,3,27,10,30,30
270308873,9015,2013,3,27,10,45,45
102439672,1004,2013,3,27,14,45,45
183465032,2001,2013,3,27,16,0,0
194253333,5036,2013,3,28,9,15,15
214728897,7034,2013,3,28,13,0,0
162004087,4024,2013,3,28,14,0,0
100673392,1044,2013,3,28,16,15,15
199777500,4041,2013,3,29,9,45,45
128628308,4036,2013,3,29,12,15,15
275486184,2048,2013,3,29,13,15,15
179683403,2040,2013,3,29,15,15,15
136423566,3022,2013,3,30,9,0,0
148482635,7038,2013,3,30,10,0,0
222779314,4011,2013,3,30,10,15,15
229545556,7012,2013,3,30,12,0,0
161688780,5050,2013,3,30,13,45,45
175302812,1035,2013,3,30,13,45,45
184150035,7009,2013,4,1,9,45,45
206694741,5014,2013,4,1,11,0,0
190829613,3039,2013,4,1,13,30,30
101230664,4047,2013,4,1,13,30,30
243208677,3014,2013,4,1,14,30,30
121674339,9033,2013,4,2,9,15,15
262760525,2001,2013,4,2,12,30,30
209208325,8050,2013,4,2,13,45,45
102503648,2031,2013,4,3,9,15,15
133604934,3016,2013,4,3,9,30,30
160920434,2048,2013,4,3,11,15,15
125613288,1018,2013,4,3,12,30,30
120630486,5005,2013,4,3,12,30,30
188257861,2009,2013,4,3,13,0,0
261503103,5006,2013,4,3,13,15,15
194253333,3035,2013,4,3,14,30,30
205094180,3037,2013,4,3,15,15,15
246040254,3001,2013,4,3,16,15,15
134090195,6007,2013,4,3,16,15,15
196860466,6013,2013,4,4,10,0,0
101230664,3005,2013,4,4,10,0,0
101230664,6050,2013,4,4,12,30,30
191770370,8033,2013,4,4,13,15,15
181983494,1004,2013,4,4,15,15,15
190606878,4004,2013,4,4,15,45,45
163063206,2050,2013,4,4,16,15,15
209601744,7028,2013,4,4,16,30,30
154916935,9032,2013,4,5,9,0,0
216764793,6027,2013,4,5,10,15,15
133487636,6010,2013,4,5,11,30,30
127634460,2041,2013,4,5,13,45,45
157380726,3047,2013,4,6,12,0,0
222779314,5039,2013,4,6,15,30,30
120472619,3015,2013,4,6,16,0,0
171036514,1029,2013,4,7,13,0,0
177427930,2039,2013,4,7,14,15,15
222518103,3027,2013,4,7,16,15,15
155117556,1050,2013,4,7,16,30,30
153671475,7009,2013,4,8,11,0,0
194155374,2032,2013,4,8,12,0,0
204806992,4042,2013,4,8,13,45,45
275486184,3020,2013,4,8,14,30,30
146893689,4040,2013,4,8,15,0,0
175708452,3037,2013,4,9,9,15,15
160995914,7021,2013,4,9,9,30,30
159411181,3001,2013,4,9,12,30,30
181558190,5039,2013,4,9,15,45,45
202763439,1035,2013,4,9,16,0,0
216764793,3041,2013,4,9,16,30,30
148501648,1016,2013,4,10,10,15,15
175708452,3048,2013,4,10,10,30,30
121674339,8014,2013,4,10,15,30,30
226994546,4030,2013,4,10,16,15,15
160857201,1022,2013,4,11,9,15,15
142756628,5029,2013,4,11,15,0,0
116540214,1029,2013,4,11,15,15,15
179344684,2012,2013,4,11,15,15,15
205094180,1027,2013,4,12,9,15,15
119941767,2023,2013,4,12,10,45,45
117052302,9209,2013,4,12,14,15,15
101230664,3038,2013,4,12,14,15,15
101230664,5043,2013,4,12,16,30,30
189804769,3015,2013,4,13,9,30,30
140770070,1008,2013,4,13,9,30,30
153561149,6029,2013,4,13,10,30,30
164944516,8034,2013,4,13,10,30,30
179344684,4018,2013,4,13,15,0,0
202033295,5016,2013,4,13,16,30,30
111846617,1031,2013,4,14,9,30,30
153671475,1012,2013,4,14,10,15,15
204583098,3034,2013,4,14,13,30,30
136641393,2039,2013,4,14,14,30,30
253000610,4017,2013,4,14,16,15,15
196894778,7042,2013,4,15,9,30,30
164944516,1015,2013,4,15,12,0,0
133604934,7050,2013,4,15,15,15,15
146893476,3010,2013,4,16,9,30,30
119941767,3045,2013,4,16,16,0,0
231943881,4019,2013,4,16,16,15,15
216764793,4045,2013,4,17,9,45,45
148848184,2047,2013,4,17,11,30,30
209601744,2023,2013,4,17,13,15,15
190606878,6023,2013,4,17,13,30,30
142495654,9033,2013,4,17,16,45,45
172103606,7005,2013,4,18,9,0,0
150993897,6008,2013,4,18,10,15,15
204439833,2005,2013,4,18,11,0,0
220329419,3035,2013,4,18,11,15,15
205584306,5025,2013,4,18,12,15,15
164974091,3013,2013,4,18,12,15,15
155486268,4015,2013,4,18,13,30,30
209895071,5003,2013,4,18,15,15,15
267771746,1044,2013,4,18,15,15,15
222211938,2026,2013,4,19,12,30,30
110749448,9033,2013,4,19,13,15,15
252173066,2045,2013,4,19,15,0,0
196993261,1011,2013,4,20,9,0,0
243208677,7017,2013,4,20,9,15,15
160081343,3013,2013,4,20,11,15,15
155486268,6020,2013,4,20,12,0,0
175371881,1002,2013,4,20,12,0,0
141131420,2016,2013,4,20,12,15,15
204439833,3047,2013,4,20,12,30,30
150993897,5038,2013,4,20,12,45,45
202494543,4013,2013,4,20,13,30,30
149760272,4024,2013,4,20,14,15,15
198801157,1043,2013,4,20,14,15,15
148482635,2041,2013,4,20,15,15,15
194253333,3049,2013,4,20,16,0,0
159613035,2024,2013,4,20,16,15,15
212271555,5007,2013,4,20,16,30,30
202369587,5002,2013,4,21,9,30,30
220329419,4038,2013,4,21,10,0,0
204583098,4043,2013,4,21,10,30,30
101230664,6047,2013,4,21,14,15,15
189804769,6038,2013,4,21,15,30,30
252173066,1013,2013,4,22,9,0,0
110749448,5036,2013,4,22,9,15,15
252173066,4035,2013,4,22,10,30,30
177427930,5028,2013,4,22,12,15,15
145244628,2030,2013,4,22,16,30,30
194541924,5034,2013,4,23,10,0,0
146893476,6034,2013,4,23,12,15,15
116540214,2006,2013,4,23,13,15,15
174481977,4023,2013,4,23,14,0,0
229545556,2026,2013,4,23,14,15,15
161533132,1016,2013,4,23,14,30,30
115691472,2040,2013,4,23,14,30,30
155486268,5041,2013,4,23,15,45,45
278542786,3015,2013,4,24,9,0,0
161688780,5022,2013,4,24,13,15,15
196993261,5040,2013,4,24,14,15,15
148501648,2005,2013,4,24,16,30,30
120630486,9115,2013,4,25,10,15,15
222779314,1019,2013,4,25,12,30,30
231943881,3005,2013,4,25,13,15,15
126871469,5027,2013,4,26,14,30,30
188828788,4022,2013,4,26,16,45,45
250218518,4029,2013,4,27,13,0,0
110199022,8012,2013,4,27,14,30,30
160995914,1046,2013,4,27,14,45,45
255057733,1008,2013,4,27,16,0,0
128628308,1047,2013,4,28,10,0,0
148501648,3013,2013,4,28,10,30,30
249959062,3021,2013,4,28,11,0,0
240319699,5024,2013,4,28,11,45,45
205584306,2011,2013,4,28,14,0,0
128628308,3027,2013,4,29,12,0,0
189432381,4024,2013,4,30,11,30,30
198486650,3006,2013,4,30,14,15,15
132629844,3025,2013,4,30,16,30,30
146561643,6049,2013,5,1,9,45,45
183152670,4034,2013,5,1,10,15,15
123559456,2046,2013,5,1,10,30,30
250218518,2016,2013,5,1,11,30,30
111846617,6004,2013,5,1,11,45,45
196860466,4032,2013,5,1,12,30,30
209601744,7010,2013,5,1,13,15,15
197469663,6017,2013,5,1,13,45,45
128552620,4011,2013,5,1,16,15,15
198486650,4006,2013,5,1,16,30,30
148482627,1018,2013,5,1,16,30,30
172103606,3014,2013,5,1,16,45,45
261503103,6043,2013,5,2,9,0,0
136423566,4018,2013,5,2,13,45,45
166895946,3005,2013,5,2,14,30,30
164575448,3009,2013,5,3,11,0,0
216764793,1043,2013,5,3,11,30,30
100673392,2005,2013,5,3,12,45,45
188119540,3030,2013,5,4,9,0,0
220329419,6030,2013,5,4,9,0,0
132629844,3037,2013,5,4,10,30,30
124049702,4001,2013,5,4,11,0,0
211385948,8017,2013,5,4,11,0,0
215809777,1024,2013,5,4,12,15,15
179344684,2007,2013,5,4,14,0,0
160857201,3030,2013,5,4,14,15,15
161533132,4018,2013,5,4,16,0,0
201785870,1009,2013,5,4,16,0,0
249280264,2027,2013,5,5,10,30,30
255311931,2037,2013,5,5,11,0,0
204896665,4032,2013,5,5,13,0,0
128730501,6004,2013,5,5,14,45,45
209722649,3018,2013,5,5,15,0,0
261503103,9009,2013,5,6,10,0,0
275486184,3033,2013,5,6,11,0,0
125613288,3019,2013,5,6,11,30,30
142495654,6015,2013,5,6,14,15,15
255311931,7021,2013,5,6,16,30,30
188617817,4025,2013,5,7,10,0,0
188119540,6013,2013,5,7,10,15,15
181558190,9350,2013,5,7,11,15,15
136423566,3048,2013,5,7,12,45,45
128552620,4013,2013,5,7,13,0,0
213334607,6015,2013,5,7,13,30,30
174481977,9032,2013,5,7,14,0,0
140770070,2038,2013,5,7,15,0,0
146893476,3041,2013,5,7,15,30,30
163623112,2006,2013,5,7,16,0,0
172683599,4012,2013,5,8,9,0,0
196894778,9009,2013,5,8,11,15,15
221602372,4018,2013,5,8,13,30,30
140770070,5009,2013,5,8,13,30,30
198486650,5002,2013,5,8,14,15,15
196860466,2050,2013,5,8,14,15,15
210725613,4047,2013,5,8,15,0,0
171036514,6034,2013,5,9,12,15,15
161533132,8050,2013,5,9,12,30,30
252173066,6010,2013,5,9,12,45,45
124049702,6005,2013,5,9,15,15,15
209722649,6033,2013,5,9,15,30,30
199829853,2039,2013,5,9,16,15,15
128628308,3030,2013,5,10,14,0,0
198801157,1017,2013,5,10,14,15,15
185068510,4039,2013,5,10,14,15,15
193348713,4028,2013,5,10,16,0,0
214758877,2023,2013,5,11,9,0,0
226994546,1043,2013,5,11,9,45,45
142495654,6049,2013,5,11,11,0,0
134511077,7016,2013,5,11,12,0,0
196993261,5019,2013,5,11,13,0,0
148482627,6037,2013,5,11,15,0,0
159483387,3018,2013,5,11,15,15,15
153218789,6027,2013,5,11,15,15,15
141710500,3026,2013,5,11,15,30,30
157409120,6041,2013,5,12,9,0,0
150327218,3021,2013,5,12,11,45,45
198524757,2021,2013,5,12,13,0,0
222211938,3035,2013,5,12,16,45,45
153561149,4027,2013,5,13,10,45,45
143620754,4019,2013,5,13,13,15,15
158114990,3012,2013,5,13,14,30,30
205584306,1018,2013,5,13,14,30,30
246040254,1006,2013,5,13,16,30,30
275486184,5017,2013,5,14,9,15,15
